color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,adj_gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,adj_budg,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,colordum
Color,Frank Coraci,154,105,153,491,Reggie Lee,4000,45290318,47344413.84,Action|Comedy|Sport,Salma Hayek,Here Comes the Boom ,74169,6727,Charice,2,claim in title|high school|mixed martial arts|ultimate fighting championship|underdog,http://www.imdb.com/title/tt1648179/?ref_=fn_tt_tt_1,112,English,USA,PG,42000000,43904866.85,2012,828,6.5,1.85,17000,1
Color,Carl Franklin,114,115,73,505,Adam Scott,11000,41543207,55423348.99,Crime|Drama|Mystery|Thriller,Morgan Freeman,High Crimes ,30077,15571,Bruce Davison,1,defense lawyer|lawyer|marine|murder|villager,http://www.imdb.com/title/tt0257756/?ref_=fn_tt_tt_1,175,English,USA,PG-13,42000000,56032762.65,2002,3000,6.3,2.35,893,1
Color,Larry Charles,288,81,119,412,Elton John,468,59992760,67115147.27,Comedy,Bono,Brüno ,119622,2134,Slash,1,austrian|fame|fashion|gay lead character|mockumentary,http://www.imdb.com/title/tt0889583/?ref_=fn_tt_tt_1,396,English,USA,R,42000000,46986272.76,2009,442,5.8,1.85,0,1
Color,Catherine Hardwicke,291,100,308,913,Billy Burke,10000,37652565,40174799.25,Fantasy|Horror|Mystery|Thriller,Gary Oldman,Red Riding Hood ,91151,15369,Virginia Madsen,2,death|forest|love|werewolf|werewolf bite,http://www.imdb.com/title/tt1486185/?ref_=fn_tt_tt_1,283,English,USA,PG-13,42000000,44813456.09,2011,2000,5.4,2.35,20000,1
Color,John Herzfeld,151,120,17,808,Charlize Theron,22000,24375436,33033739.51,Action|Crime|Drama|Thriller,Robert De Niro,15 Minutes ,42547,33585,Kelsey Grammer,1,criminal|detective|fire|homicide|media,http://www.imdb.com/title/tt0179626/?ref_=fn_tt_tt_1,265,English,USA,R,42000000,56918656.13,2001,9000,6.1,2.35,748,1
Color,Andrew Niccol,168,122,487,16,Jeremy Crutchley,12000,24127895,29651119.79,Crime|Drama|Thriller,Nicolas Cage,Lord of War ,248123,12076,Jared Burke,2,1980s|arms dealer|immorality|ukrainian|warlord,http://www.imdb.com/title/tt0399295/?ref_=fn_tt_tt_1,437,English,USA,R,50000000,61445724.53,2005,43,7.6,2.35,10000,1
Color,Julie Anne Robinson,127,91,30,497,Debbie Reynolds,922,26404753,27602313.45,Action|Comedy|Crime|Romance|Thriller,Fisher Stevens,One for the Money ,34203,3301,Patrick Fischler,1,bail bond|bounty hunter|jeans|shot in the butt|title directed by female,http://www.imdb.com/title/tt1598828/?ref_=fn_tt_tt_1,169,English,USA,PG-13,40000000,41814158.91,2012,786,5.3,2.35,19000,1
Color,Evan Goldberg,293,112,133,365,Randall Park,11000,6105175,6189530.685,Comedy,James Franco,The Interview ,247020,12239,Anders Holm,4,assassination attempt|communist dictatorship|dictator|exploding helicopter|finger bitten off,http://www.imdb.com/title/tt2788710/?ref_=fn_tt_tt_1,835,English,USA,R,44000000,44607951.47,2014,392,6.6,2.35,50000,1
Color,Brian Helgeland,167,144,241,996,Rufus Sewell,13000,56083966,76005332.74,Action|Adventure|Romance,Heath Ledger,A Knight's Tale ,137003,18761,Bérénice Bejo,1,chaucer|jousting|knight|medieval times|tournament,http://www.imdb.com/title/tt0183790/?ref_=fn_tt_tt_1,658,English,USA,PG-13,65000000,88088396.39,2001,3000,6.9,2.35,0,1
Color,Asger Leth,258,102,20,54,Mandy Gonzalez,107,18600911,19444536.21,Action|Crime|Thriller,Robert Clohessy,Man on a Ledge ,125198,362,J. Smith-Cameron,6,detective|diamond|hotel|police|rooftop,http://www.imdb.com/title/tt1568338/?ref_=fn_tt_tt_1,153,English,USA,PG-13,42000000,43904866.85,2012,81,6.6,2.35,11000,1
Color,David O. Russell,538,138,737,14000,Christian Bale,34000,150117807,154660836.6,Crime|Drama,Jennifer Lawrence,American Hustle ,358416,83012,Bradley Cooper,5,based on true story|con artist|drunk wife|fbi investigation|scam,http://www.imdb.com/title/tt1800241/?ref_=fn_tt_tt_1,751,English,USA,R,40000000,41210523.83,2013,23000,7.3,2.35,63000,1
Color,Anne Fletcher,224,108,98,723,Denis O'Hare,16000,163947053,183410975,Comedy|Drama|Romance,Ryan Reynolds,The Proposal ,227824,18656,Craig T. Nelson,1,alaska|deportation|father son relationship|male objectification|sitka alaska,http://www.imdb.com/title/tt1041829/?ref_=fn_tt_tt_1,273,English,USA,PG-13,40000000,44748831.2,2009,896,6.7,2.35,10000,1
Color,Joel Schumacher,71,149,541,1000,Matthew McConaughey,18000,108706165,166285790.6,Crime|Drama|Thriller,Kevin Spacey,A Time to Kill ,99558,31349,Oliver Platt,3,african american|court|law|mississippi|trial,http://www.imdb.com/title/tt0117913/?ref_=fn_tt_tt_1,236,English,USA,R,40000000,61187253.03,1996,11000,7.4,2.35,0,1
Color,Shawn Levy,104,94,189,597,Alyson Stoner,3000,138614544,180806852.5,Comedy|Family,Tom Welling,Cheaper by the Dozen ,75152,7014,Bonnie Hunt,15,9 year old|house|illinois|new job|vomiting,http://www.imdb.com/title/tt0349205/?ref_=fn_tt_tt_1,288,English,USA,PG,40000000,52175434.78,2003,2000,5.8,1.85,0,1
Black and White,Penny Marshall,41,128,545,251,Lori Petty,15000,107458785,183826519,Comedy|Drama|Sport,Tom Hanks,A League of Their Own ,71754,16751,Rosie O'Donnell,3,baseball|friend|oregon|rivalry|softball,http://www.imdb.com/title/tt0104694/?ref_=fn_tt_tt_1,166,English,USA,PG,40000000,68426799.71,1992,923,7.2,2.35,0,
Color,Ken Kwapis,161,129,42,49,Sabrina Revelle,97,93952276,105106363.5,Comedy|Drama|Romance,Carmen Perez,He's Just Not That Into You ,132048,318,Sachiko Ishida,7,advertising|bar|dating|lingerie slip|six word title,http://www.imdb.com/title/tt1001508/?ref_=fn_tt_tt_1,203,English,USA,PG-13,40000000,44748831.2,2009,50,6.4,2.35,12000,1
Color,David Zucker,151,89,119,807,Carmen Electra,2000,90703745,107983798.2,Comedy,Beau Mirchoff,Scary Movie 4 ,93748,5855,Regina Hall,8,female nudity|male nudity|parody|reference to myspace|sequel,http://www.imdb.com/title/tt0362120/?ref_=fn_tt_tt_1,410,English,USA,PG-13,45000000,53572991.07,2006,869,5.1,1.85,1000,1
Color,Etan Cohen,173,107,164,723,Alison Brie,8000,90353764,91493588.38,Comedy|Crime,Will Ferrell,Get Hard ,85629,12556,Craig T. Nelson,2,camera focus on female butt|gay bar|millionaire|singing in a car|two word title,http://www.imdb.com/title/tt2561572/?ref_=fn_tt_tt_1,144,English,USA,R,40000000,40504605.15,2015,2000,6,1.85,14000,1
Color,Anthony Minghella,203,139,333,1000,Matt Damon,22000,81292135,117110933,Crime|Drama|Thriller,Philip Seymour Hoffman,The Talented Mr. Ripley ,137891,36810,Jack Davenport,1,1950s|italy|mistaken identity|nudity|sociopath,http://www.imdb.com/title/tt0134119/?ref_=fn_tt_tt_1,696,English,USA,R,40000000,57624729.89,1999,13000,7.3,1.85,0,1
Color,Bobby Farrelly,218,109,101,839,Kathleen Turner,13000,86208010,87399152.88,Comedy,Bill Murray,Dumb and Dumber To ,97045,16179,Rob Riggle,1,adoption|highway travel|road trip|sequel|stupidity,http://www.imdb.com/title/tt2096672/?ref_=fn_tt_tt_1,285,English,USA,PG-13,35000000,35483597.76,2014,899,5.7,1.85,55000,1
Color,Frank Marshall,118,120,155,249,Bruce Greenwood,23000,81593527,97137984.3,Adventure|Drama|Family,Paul Walker,Eight Below ,48806,24300,Wendy Crewson,1,antarctica|dog|siberian husky|sled dog|survival,http://www.imdb.com/title/tt0397313/?ref_=fn_tt_tt_1,263,English,USA,PG,40000000,47620436.51,2006,984,7.3,2.35,11000,1
Color,Nancy Meyers,241,121,278,808,Anne Hathaway,22000,75274748,76224348.65,Comedy|Drama,Robert De Niro,The Intern ,130661,36010,Rene Russo,2,reference to ben affleck|reference to brad pitt|reference to george clooney|reference to jack nicholson|website,http://www.imdb.com/title/tt2361509/?ref_=fn_tt_tt_1,304,English,USA,PG-13,35000000,35441529.51,2015,11000,7.2,1.85,54000,1
Black and White,Frank Miller,374,147,436,175,Powers Boothe,3000,74098862,91061165.24,Crime|Thriller,Rosario Dawson,Sin City ,656640,3924,Jason Douglas,1,anthology|corruption|hearing characters thoughts|neo noir|night,http://www.imdb.com/title/tt0401792/?ref_=fn_tt_tt_1,1732,English,USA,R,40000000,49156579.62,2005,472,8.1,1.85,13000,
Color,Pete Travis,235,90,38,882,Edgar Ramírez,2000,72266306,80558186.85,Crime|Drama|Mystery|Thriller,Dennis Quaid,Vantage Point ,127528,6775,William Hurt,4,explosion|multiple perspectives|president|secret service|shooting,http://www.imdb.com/title/tt0443274/?ref_=fn_tt_tt_1,422,English,USA,PG-13,40000000,44589624.85,2008,897,6.6,2.35,0,1
Color,John Hamburg,215,105,29,257,Jon Favreau,24000,71347010,79817382.68,Comedy|Romance,J.K. Simmons,"I Love You, Man ",166194,28928,Jane Curtin,2,bromance|friend|gay brother|homosexual subtext|wedding,http://www.imdb.com/title/tt1155056/?ref_=fn_tt_tt_1,215,English,USA,R,40000000,44748831.2,2009,4000,7.1,1.85,0,1
Color,Bobby Farrelly,109,114,101,398,Bruce McGill,700,70836296,95997780.32,Comedy|Drama|Fantasy|Romance,Jason Alexander,Shallow Hal ,109445,2842,Susan Ward,2,dying|friend|inner beauty|love|self help guru,http://www.imdb.com/title/tt0256380/?ref_=fn_tt_tt_1,426,English,USA,PG-13,40000000,54208243.93,2001,655,5.9,1.85,0,1
Color,Burr Steers,191,102,23,651,Hunter Parrish,2000,64149837,71765755.69,Comedy|Drama|Family|Fantasy|Romance,Matthew Perry,17 Again ,146899,7009,Thomas Lennon,1,adult as child|father son relationship|high school student|janitor|school,http://www.imdb.com/title/tt0974661/?ref_=fn_tt_tt_1,185,English,USA,PG-13,20000000,22374415.6,2009,2000,6.4,2.35,0,1
Color,Nick Cassavetes,191,109,415,119,Kate Upton,982,83906114,85065451.4,Comedy|Romance,Don Johnson,The Other Woman ,104481,2357,David Thornton,2,beach house|blonde bombshell|cheating husband|revenge|wife meets mistress,http://www.imdb.com/title/tt2203939/?ref_=fn_tt_tt_1,189,English,USA,PG-13,40000000,40552683.16,2014,971,6,2.35,16000,1
Color,John Moore,131,106,212,389,David Keith,578,59068786,80050379,Action|Drama|Thriller|War,Joaquim de Almeida,Behind Enemy Lines ,86902,2544,Sam Jaeger,2,battle|massacre|navigator|navy|rescue,http://www.imdb.com/title/tt0159273/?ref_=fn_tt_tt_1,411,English,USA,PG-13,40000000,54208243.93,2001,563,6.4,2.35,0,1
Color,Peter Chelsom,118,106,23,418,Nick Cannon,1000,57887882,73549480.65,Comedy|Drama|Romance,Lisa Ann Walter,Shall We Dance ,35508,2325,Omar Benson Miller,2,dance|dance competition|dance lesson|love|teacher,http://www.imdb.com/title/tt0358135/?ref_=fn_tt_tt_1,211,English,USA,PG-13,50000000,63527527.79,2004,593,6.1,1.85,0,1
Color,Brad Furman,274,118,65,638,Margarita Levieva,11000,57981889,61865924.69,Crime|Drama|Thriller,Matthew McConaughey,The Lincoln Lawyer ,173848,13943,Frances Fisher,1,defense attorney|defense lawyer|lawyer|plot twist|prostitute,http://www.imdb.com/title/tt1189340/?ref_=fn_tt_tt_1,203,English,USA,R,40000000,42679481.99,2011,980,7.3,2.35,25000,1
Color,Christopher Nolan,341,130,22000,19000,Hugh Jackman,23000,53082743,63195584.82,Drama|Mystery|Sci-Fi|Thriller,Christian Bale,The Prestige ,844052,63986,Scarlett Johansson,1,illusion|magician|obsession|rivalry|secret,http://www.imdb.com/title/tt0482571/?ref_=fn_tt_tt_1,1100,English,USA,PG-13,40000000,47620436.51,2006,20000,8.5,2.35,49000,1
Color,Sean Anders,196,116,51,465,Christoph Waltz,18000,54414716,55166568.43,Comedy|Crime,Kevin Spacey,Horrible Bosses 2 ,114294,30571,Lindsay Sloane,7,kidnapping|reference to franz beckenbauer|scene during end credits|second part|singing in a car,http://www.imdb.com/title/tt2170439/?ref_=fn_tt_tt_1,187,English,USA,R,42000000,42580317.32,2014,11000,6.3,2.35,12000,1
Color,Cal Brunker,83,89,7,91,Paul Scheer,3000,57011847,58737201.99,Adventure|Animation|Comedy|Family|Sci-Fi,Brendan Fraser,Escape from Planet Earth ,20615,3361,Jonathan Morgan Heit,2,alien|cult film|mission control|product placement|rescue,http://www.imdb.com/title/tt0765446/?ref_=fn_tt_tt_1,44,English,USA,PG,40000000,41210523.83,2013,190,5.9,2.35,0,1
Color,Ivan Reitman,16,116,425,204,Debra Winger,954,49851591,109167251.8,Comedy|Crime|Romance,Brian Dennehy,Legal Eagles ,7900,2179,Roscoe Lee Browne,3,judicial|judiciary|lawyer|murder|painting,http://www.imdb.com/title/tt0091396/?ref_=fn_tt_tt_1,34,English,USA,PG,40000000,87593795.62,1986,568,5.9,2.35,263,1
Color,David Koepp,195,96,192,501,Charles S. Dutton,40000,47781388,60708669.08,Mystery|Thriller,Johnny Depp,Secret Window ,147504,41293,Timothy Hutton,1,adultery|extramarital affair|infidelity|unfaithfulness|writer,http://www.imdb.com/title/tt0363988/?ref_=fn_tt_tt_1,531,English,USA,PG-13,40000000,50822022.23,2004,534,6.6,2.35,0,1
Color,Paul Weiland,128,101,10,681,Beau Garrett,1000,46012734,51292263.69,Comedy|Romance,Busy Philipps,Made of Honor ,54421,4298,Kevin Sussman,2,friend|love|maid|maid of honor|marriage,http://www.imdb.com/title/tt0866439/?ref_=fn_tt_tt_1,101,English,USA,PG-13,40000000,44589624.85,2008,689,5.8,2.35,3000,1
Color,Clint Eastwood,249,134,16000,235,Steve Schirripa,880,47034272,47684148.25,Biography|Drama|Music|Musical,Johnny Cannizzaro,Jersey Boys ,25465,2281,Scott Vance,1,band|music group|musical quartet|singer|song,http://www.imdb.com/title/tt1742044/?ref_=fn_tt_tt_1,190,English,USA,R,40000000,40552683.16,2014,413,6.9,2.35,16000,1
Color,Mathieu Kassovitz,207,98,326,416,Charles S. Dutton,21000,59588068,77725833.89,Horror|Mystery|Thriller,Robert Downey Jr.,Gothika ,89557,22318,Bernard Hill,1,memory|murder|patient|psychiatrist|the devil,http://www.imdb.com/title/tt0348836/?ref_=fn_tt_tt_1,376,English,USA,R,40000000,52175434.78,2003,534,5.8,1.85,0,1
Color,Steven Spielberg,77,155,14000,11000,Morgan Freeman,12000,44175394,66058590.58,Drama|History,Anthony Hopkins,Amistad ,56509,37570,Matthew McConaughey,2,courtroom|mutiny|ship|slave ship|slave trade,http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1,227,English,USA,R,36000000,53833345.79,1997,11000,7.2,1.85,0,1
Color,John McTiernan,25,106,323,0,José Wilker,472,45500797,77836848.08,Adventure|Drama|Romance,Lorraine Bracco,Medicine Man ,17443,519,Sean Connery,2,cancer|environment|gas chromatograph|jungle|nature,http://www.imdb.com/title/tt0104839/?ref_=fn_tt_tt_1,56,English,USA,PG-13,40000000,68426799.71,1992,47,6,2.35,694,1
Color,Donald Petrie,19,95,80,287,John Larroquette,3000,38087756,61682375.54,Comedy|Family,Macaulay Culkin,Ri¢hie Ri¢h ,49612,4634,Jonathan Hyde,1,attempted murder|based on comic book|escape from prison|lost at sea|wealth,http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1,39,English,USA,PG,40000000,64779217.27,1994,450,5.2,1.85,0,1
Color,Joan Chen,101,103,643,586,Sam Trammell,24000,37752931,52618860.11,Drama|Romance,J.K. Simmons,Autumn in New York ,20201,26938,Elaine Stritch,2,may december romance|new york|new york city|rockefeller center|title directed by female,http://www.imdb.com/title/tt0174480/?ref_=fn_tt_tt_1,180,English,USA,PG-13,40000000,55750754.94,2000,1000,5.5,1.85,0,1
Color,Anne Fletcher,147,95,98,78,Tom Virtue,405,37101011,38783689.24,Comedy|Drama,Miriam Margolyes,The Guilt Trip ,30394,1070,Julene Renee,1,cross country|love|mother son relationship|on the road|trip,http://www.imdb.com/title/tt1694020/?ref_=fn_tt_tt_1,103,English,USA,PG-13,40000000,41814158.91,2012,358,5.8,2.35,0,1
Color,Jake Kasdan,201,94,52,214,Randall Park,683,38543473,39076031.21,Comedy,James Wilcox,Sex Tape ,84382,1488,Nat Faxon,2,sex in a car|sex video|sexual desire|sexuality|undressing,http://www.imdb.com/title/tt1956620/?ref_=fn_tt_tt_1,158,English,USA,R,40000000,40552683.16,2014,392,5.1,1.85,0,1
Color,Mimi Leder,157,123,75,754,Haley Joel Osment,18000,33508922,46703692.46,Drama,Kevin Spacey,Pay It Forward ,95860,23920,Angie Dickinson,2,alcoholism|boy|good deed|protective male|teacher,http://www.imdb.com/title/tt0223897/?ref_=fn_tt_tt_1,660,English,USA,PG-13,40000000,55750754.94,2000,3000,7.2,1.85,16000,1
Color,Bobby Farrelly,124,104,101,223,KaDee Strickland,787,42071069,51701746.33,Comedy|Drama|Romance|Sport,Jimmy Fallon,Fever Pitch ,36223,1827,Ione Skye,1,baltimore orioles|boston red sox|promotion|ups|world series,http://www.imdb.com/title/tt0332047/?ref_=fn_tt_tt_1,208,English,USA,PG-13,30000000,36867434.72,2005,299,6.2,2.35,0,1
Color,Steven Brill,146,102,65,490,Shaun Weiss,1000,32853640,36623287.07,Comedy|Drama,Lisa Ann Walter,Drillbit Taylor ,50199,3239,Matt Walsh,1,bodyguard|bully|generation y|high school|nerd,http://www.imdb.com/title/tt0817538/?ref_=fn_tt_tt_1,101,English,USA,PG-13,40000000,44589624.85,2008,613,5.7,2.35,702,1
Color,Seth MacFarlane,303,136,3000,3000,Charlize Theron,14000,42615685,43204509.28,Comedy|Western,Liam Neeson,A Million Ways to Die in the West ,136093,28927,Seth MacFarlane,3,dancing sheep|fetish|musical scene|racial humor|snake poison,http://www.imdb.com/title/tt2557490/?ref_=fn_tt_tt_1,416,English,USA,R,40000000,40552683.16,2014,9000,6.1,2.35,24000,1
Color,Stephen Daldry,283,129,335,64,Thomas Horn,15000,31836745,33969394.62,Adventure|Drama|Mystery,Tom Hanks,Extremely Loud & Incredibly Close ,81298,15595,Stephen Henderson,1,fear|mourning|mute|quest|revelation,http://www.imdb.com/title/tt0477302/?ref_=fn_tt_tt_1,341,English,USA,PG-13,40000000,42679481.99,2011,467,6.9,2.35,39000,1
Color,Sam Weisman,62,90,39,210,Valerie Perri,607,28535768,41109148.08,Comedy,Oliver Hudson,The Out-of-Towners ,10446,1335,Carlease Burke,2,job interview|manhattan new york city|new york city|remake|sausage,http://www.imdb.com/title/tt0129280/?ref_=fn_tt_tt_1,105,English,USA,PG-13,40000000,57624729.89,1999,322,5.3,1.85,279,1
Color,John Frankenheimer,70,99,287,44,Temuera Morrison,10000,27663982,42317076.66,Horror|Sci-Fi|Thriller,Marlon Brando,The Island of Dr. Moreau ,26051,10469,Marco Hofschneider,2,animal experimentation|chimera|island|jungle|mutant,http://www.imdb.com/title/tt0116654/?ref_=fn_tt_tt_1,164,English,USA,PG-13,40000000,61187253.03,1996,368,4.4,2.35,0,1
Color,Pat O'Connor,94,119,7,903,Charlize Theron,18000,25178165,34121602.75,Drama|Romance,Keanu Reeves,Sweet November ,70292,29484,Frank Langella,1,advertising|cancer|dog|san francisco california|terminal illness,http://www.imdb.com/title/tt0230838/?ref_=fn_tt_tt_1,274,English,USA,PG-13,40000000,54208243.93,2001,9000,6.7,1.85,8000,1
Color,Penny Marshall,12,128,545,353,Cliff Robertson,783,24332324,39405722.58,Comedy|Drama,Ed Begley Jr.,Renaissance Man ,13830,3126,Lillo Brancato,1,army|basic training|reference to shakespeare's hamlet|teacher|u.s. army,http://www.imdb.com/title/tt0110971/?ref_=fn_tt_tt_1,61,English,USA,PG-13,40000000,64779217.27,1994,754,6.1,1.85,680,1
Color,Michael Caton-Jones,104,108,105,616,James Franco,22000,22433915,29929386.53,Crime|Drama|Mystery|Thriller,Robert De Niro,City by the Sea ,21319,34377,John Doman,1,beach|grandson|murder|new york city|police,http://www.imdb.com/title/tt0269095/?ref_=fn_tt_tt_1,166,English,USA,R,60000000,80046803.78,2002,11000,6.2,2.35,416,1
Black and White,Irwin Winkler,55,128,34,685,Nathan Lane,978,22326247,32163598.82,Drama|Romance,Mira Sorvino,At First Sight ,11232,3821,Steven Weber,1,based on article|blindness|box office flop|massage therapist|regaining sight,http://www.imdb.com/title/tt0132512/?ref_=fn_tt_tt_1,106,English,USA,PG-13,60000000,86437094.84,1999,886,5.9,1.85,0,
Color,Harold Becker,50,111,17,889,Martin Landau,14000,20300000,31052530.91,Drama|Thriller,Al Pacino,City Hall ,16741,17877,Bridget Fonda,2,drug dealer|mayor|new york city|probation|scandal,http://www.imdb.com/title/tt0115907/?ref_=fn_tt_tt_1,60,English,USA,R,40000000,61187253.03,1996,940,6.2,1.85,309,1
Color,Barbet Schroeder,40,101,58,497,Michael Rapaport,12000,14942422,23532059.56,Action|Crime|Thriller,Nicolas Cage,Kiss of Death ,14226,14008,Philip Baker Hall,3,beard|female nudity|police brutality|stripper|woman in lingerie,http://www.imdb.com/title/tt0113552/?ref_=fn_tt_tt_1,60,English,USA,R,40000000,62993963.25,1995,975,5.9,1.85,555,1
Color,Stephen Kay,102,102,19,351,Miranda Richardson,13000,14967182,20860792.39,Action|Crime|Drama|Thriller,Sylvester Stallone,Get Carter ,27305,14463,Lauren Lee Smith,1,affair|car crash|enforcer|funeral|murder,http://www.imdb.com/title/tt0208988/?ref_=fn_tt_tt_1,284,English,USA,R,40000000,55750754.94,2000,530,5.1,2.35,604,1
Color,Elaine May,49,107,124,572,Warren Beatty,636,14375181,30370986.5,Action|Adventure|Comedy|Music|Thriller,Carol Kane,Ishtar ,8692,3374,Isabelle Adjani,2,cia|emir|hotel|map|morocco,http://www.imdb.com/title/tt0093278/?ref_=fn_tt_tt_1,126,English,USA,PG-13,51000000,107749621.5,1987,631,4.2,1.85,754,1
Color,Stephen Herek,86,103,65,311,Stockard Channing,11000,14448589,19276056.14,Comedy|Romance,Angelina Jolie Pitt,Life or Something Like It ,19364,12566,James Gammon,2,football|homeless man|interview|psychic|reporter,http://www.imdb.com/title/tt0282687/?ref_=fn_tt_tt_1,128,English,USA,PG-13,40000000,53364535.85,2002,944,5.8,2.35,835,1
Color,Dennie Gordon,70,91,29,762,Bob Saget,976,14018364,17811040.17,Comedy|Crime|Family|Romance,Mary-Kate Olsen,New York Minute ,17722,3974,Riley Smith,1,dog|new york city|scholarship|senator|twin,http://www.imdb.com/title/tt0363282/?ref_=fn_tt_tt_1,111,English,USA,PG,30000000,38116516.68,2004,799,4.8,1.85,849,1
